OrderID,OrderDate,ProductID,CustomerName,QuantityOrdered,PriceEach,Sales
10416,2005-05-10,S24_4278,L'ordine Souveniers,48,74.62,3581.76
10108,2003-03-03,S24_4620,Cruz & Sons Co.,31,68.71,2130.01
10122,2003-05-08,S24_4620,Marseille Mini Autos,29,71.14,2063.06
10135,2003-07-02,S24_4620,Mini Gifts Distributors Ltd.,23,87.31,2008.13
10147,2003-09-05,S24_4620,Collectables For Less Inc.,31,64.67,2004.77
10159,2003-10-10,S24_4620,Corporate Gift Ideas Co.,23,67.1,1543.3
10169,2003-11-04,S24_4620,"Anna's Decorations, Ltd",24,94.58,2269.92
10180,2003-11-11,S24_4620,Daedalus Designs Imports,28,71.14,1991.92
10191,2003-11-20,S24_4620,"Toms Spezialitten, Ltd",44,66.29,2916.76
10211,2004-01-15,S24_4620,Auto Canal Petit,22,92.16,2027.52
10225,2004-02-22,S24_4620,"Vida Sport, Ltd",46,70.33,3235.18
10238,2004-04-09,S24_4620,Danish Wholesale Imports,22,93.77,2062.94
10252,2004-05-26,S24_4620,Auto Canal Petit,38,87.31,3317.78
10264,2004-06-30,S24_4620,Gifts4AllAges.com,47,83.27,3913.69
10276,2004-08-02,S24_4620,Online Mini Collectables,48,75.18,3608.64
10287,2004-08-30,S24_4620,"Vida Sport, Ltd",40,88.12,3524.8
10299,2004-09-30,S24_4620,"Toys of Finland, Co.",32,80.84,2586.88
10310,2004-10-16,S24_4620,"Toms Spezialitten, Ltd",49,97.01,4753.49
10319,2004-11-03,S24_4620,Microscale Inc.,43,85.69,3684.67
10331,2004-11-17,S24_4620,Motor Mint Distributors Inc.,41,100,5715.4
10343,2004-11-24,S24_4620,Reims Collectables,30,100,3098.7
10355,2004-12-07,S24_4620,Euro Shopping Channel,28,95.39,2670.92
10363,2005-01-06,S24_4620,Suominen Souveniers,43,100,5154.41
10378,2005-02-10,S24_4620,Euro Shopping Channel,41,100,4894.17
10390,2005-03-04,S24_4620,Mini Gifts Distributors Ltd.,30,82.42,2472.6
10103,2003-01-29,S32_1268,Baane Mini Imports,31,100,3224.31
10114,2003-04-01,S32_1268,"La Corne D'abondance, Co.",32,100,3667.52
10126,2003-05-28,S32_1268,"Corrida Auto Replicas, Ltd",43,96.31,4141.33
10140,2003-07-24,S32_1268,Technics Stores Inc.,26,100,2829.58
10151,2003-09-21,S32_1268,"Oulu Toy Supplies, Inc.",27,100,3068.55
10164,2003-10-21,S32_1268,Mini Auto Werke,24,100,2634.96
10175,2003-11-06,S32_1268,"Stylish Desk Decors, Co.",22,100,2436.72
10184,2003-11-14,S32_1268,"Iberia Gift Imports, Corp.",46,100,4607.36
10194,2003-11-25,S32_1268,"Saveley & Henriot, Co.",37,97.27,3598.99
10207,2003-12-09,S32_1268,Diecast Collectables,49,80.9,3964.1
10217,2004-02-04,S32_1268,Handji Gifts& Co,21,100,2244.9
10229,2004-03-11,S32_1268,Mini Gifts Distributors Ltd.,25,100,2793
10245,2004-05-04,S32_1268,Super Scale Inc.,37,100,4133.64
10259,2004-06-15,S32_1268,Handji Gifts& Co,45,86.68,3900.6
10270,2004-07-19,S32_1268,Souveniers And Things Co.,32,85.72,2743.04
10281,2004-08-19,S32_1268,Diecast Classics Inc.,29,82.83,2402.07
10291,2004-09-08,S32_1268,Scandinavian Gift Ideas,26,83.79,2178.54
10305,2004-10-13,S32_1268,Marta's Replicas Co.,28,100,3155.04
10313,2004-10-22,S32_1268,Canadian Gift Exchange Network,27,87.64,2366.28
10324,2004-11-05,S32_1268,Vitachrome Inc.,20,98.18,1963.6
10335,2004-11-19,S32_1268,Mini Gifts Distributors Ltd.,44,100,4746.28
10348,2004-11-01,S32_1268,"Corrida Auto Replicas, Ltd",42,100,6386.94
10358,2004-12-10,S32_1268,Euro Shopping Channel,41,100,4428
10371,2005-01-23,S32_1268,Mini Gifts Distributors Ltd.,26,100,4044.04
10382,2005-02-17,S32_1268,Mini Gifts Distributors Ltd.,26,100,2708.42
10411,2005-05-01,S32_1268,Quebec Home Shopping Network,26,100,2904.72
10425,2005-05-31,S32_1268,La Rochelle Gifts,41,86.68,3553.88
10107,2003-02-24,S32_1374,Land of Toys Inc.,20,92.9,1858
10120,2003-04-29,S32_1374,"Australian Collectors, Co.",22,100,2461.36
10133,2003-06-27,S32_1374,Euro Shopping Channel,23,100,2642.01
10145,2003-08-25,S32_1374,Toys4GrownUps.com,33,93.9,3098.7
10168,2003-10-28,S32_1374,Technics Stores Inc.,28,100,3244.36
10188,2003-11-18,S32_1374,Herkku Gifts,44,98.89,4351.16
10210,2004-01-12,S32_1374,Osaka Souveniers Co.,46,79.91,3675.86
10223,2004-02-20,S32_1374,"Australian Collectors, Co.",21,100,2475.27
10235,2004-04-02,S32_1374,"Royal Canadian Collectables, Ltd.",41,100,4177.49
10250,2004-05-11,S32_1374,The Sharp Gifts Warehouse,31,100,3282.28
10263,2004-06-28,S32_1374,Gift Depot Inc.,31,79.91,2477.21
10275,2004-07-23,S32_1374,La Rochelle Gifts,23,81.91,1883.93
10285,2004-08-27,S32_1374,Marta's Replicas Co.,37,98.89,3658.93
10297,2004-09-16,S32_1374,"Clover Collections, Co.",26,100,2856.88
10308,2004-10-15,S32_1374,Mini Classics,24,79.91,1917.84
10318,2004-11-02,S32_1374,Diecast Classics Inc.,47,100,5305.36
10329,2004-11-15,S32_1374,Land of Toys Inc.,45,63.91,2875.95
10340,2004-11-24,S32_1374,Enaco Distributors,55,100,6482.85
10353,2004-12-04,S32_1374,Gift Ideas Corp.,46,81.17,3733.82
10363,2005-01-06,S32_1374,Suominen Souveniers,50,100,6576.5
10375,2005-02-03,S32_1374,La Rochelle Gifts,37,100,6353.27
10387,2005-03-02,S32_1374,"Dragon Souveniers, Ltd.",44,94.9,4175.6
10401,2005-04-03,S32_1374,Tekni Collectables Inc.,49,100,4992.61
10416,2005-05-10,S32_1374,L'ordine Souveniers,45,100,4764.6
10108,2003-03-03,S32_2206,Cruz & Sons Co.,27,43.45,1173.15
10122,2003-05-08,S32_2206,Marseille Mini Autos,31,44.66,1384.46
10135,2003-07-02,S32_2206,Mini Gifts Distributors Ltd.,33,40.23,1327.59
10145,2003-08-25,S32_2206,Toys4GrownUps.com,31,35.8,1109.8
10159,2003-10-10,S32_2206,Corporate Gift Ideas Co.,35,35.4,1239
10169,2003-11-04,S32_2206,"Anna's Decorations, Ltd",26,39.83,1035.58
10180,2003-11-11,S32_2206,Daedalus Designs Imports,34,45.46,1545.64
10190,2003-11-19,S32_2206,Euro Shopping Channel,46,32.99,1517.54
10211,2004-01-15,S32_2206,Auto Canal Petit,41,42.24,1731.84
10224,2004-02-21,S32_2206,Daedalus Designs Imports,43,39.43,1695.49
10237,2004-04-05,S32_2206,Vitachrome Inc.,26,40.23,1045.98
10252,2004-05-26,S32_2206,Auto Canal Petit,36,48.28,1738.08
10264,2004-06-30,S32_2206,Gifts4AllAges.com,20,32.59,651.8
10276,2004-08-02,S32_2206,Online Mini Collectables,27,36.61,988.47
10285,2004-08-27,S32_2206,Marta's Replicas Co.,37,41.03,1518.11
10299,2004-09-30,S32_2206,"Toys of Finland, Co.",24,42.24,1013.76
10310,2004-10-16,S32_2206,"Toms Spezialitten, Ltd",36,43.05,1549.8
10319,2004-11-03,S32_2206,Microscale Inc.,29,38.22,1108.38
10331,2004-11-17,S32_2206,Motor Mint Distributors Inc.,28,100,4102.56
10343,2004-11-24,S32_2206,Reims Collectables,29,100,3713.16
10355,2004-12-07,S32_2206,Euro Shopping Channel,38,39.83,1513.54
10364,2005-01-06,S32_2206,Marseille Mini Autos,48,48.28,2317.44
10378,2005-02-10,S32_2206,Euro Shopping Channel,40,82.46,3298.4
10390,2005-03-04,S32_2206,Mini Gifts Distributors Ltd.,41,44.56,1826.96
10403,2005-04-08,S32_2206,"UK Collectables, Ltd.",30,40.23,1206.9
10104,2003-01-31,S32_2509,Euro Shopping Channel,35,47.62,1666.7
10114,2003-04-01,S32_2509,"La Corne D'abondance, Co.",28,55.73,1560.44
10127,2003-06-03,S32_2509,Muscle Machine Inc,45,51.95,2337.75
10141,2003-08-01,S32_2509,Suominen Souveniers,24,45.99,1103.76
10151,2003-09-21,S32_2509,"Oulu Toy Supplies, Inc.",41,63.85,2617.85
10165,2003-10-22,S32_2509,"Dragon Souveniers, Ltd.",48,45.99,2207.52
10175,2003-11-06,S32_2509,"Stylish Desk Decors, Co.",50,63.31,3165.5
10184,2003-11-14,S32_2509,"Iberia Gift Imports, Corp.",33,62.77,2071.41
10195,2003-11-25,S32_2509,Mini Classics,32,43.29,1385.28
10207,2003-12-09,S32_2509,Diecast Collectables,27,60.06,1621.62
10219,2004-02-10,S32_2509,Signal Collectibles Ltd.,35,55.19,1931.65
10229,2004-03-11,S32_2509,Mini Gifts Distributors Ltd.,23,54.11,1244.53
10246,2004-05-05,S32_2509,Euro Shopping Channel,35,48.7,1704.5
10259,2004-06-15,S32_2509,Handji Gifts& Co,40,43.83,1753.2
10271,2004-07-20,S32_2509,Mini Gifts Distributors Ltd.,35,47.62,1666.7
10281,2004-08-19,S32_2509,Diecast Classics Inc.,31,55.19,1710.89
10292,2004-09-08,S32_2509,Land of Toys Inc.,50,46.53,2326.5
10305,2004-10-13,S32_2509,Marta's Replicas Co.,40,57.9,2316
10313,2004-10-22,S32_2509,Canadian Gift Exchange Network,38,45.45,1727.1
10325,2004-11-05,S32_2509,Baane Mini Imports,38,100,8844.12
10335,2004-11-19,S32_2509,Mini Gifts Distributors Ltd.,40,60.6,2424
10349,2004-12-01,S32_2509,Muscle Machine Inc,33,46.53,1535.49
10359,2004-12-15,S32_2509,Reims Collectables,36,100,6358.68
10371,2005-01-23,S32_2509,Mini Gifts Distributors Ltd.,20,66.47,1329.4
10383,2005-02-22,S32_2509,Euro Shopping Channel,32,53.18,1701.76
10394,2005-03-15,S32_2509,Euro Shopping Channel,36,62.77,2259.72
10412,2005-05-03,S32_2509,Euro Shopping Channel,19,48.7,925.3
10425,2005-05-31,S32_2509,La Rochelle Gifts,11,43.83,482.13
10104,2003-01-31,S32_3207,Euro Shopping Channel,49,65.87,3227.63
10116,2003-04-11,S32_3207,Royale Belge,27,63.38,1711.26
10127,2003-06-03,S32_3207,Muscle Machine Inc,29,70.84,2054.36
10142,2003-08-08,S32_3207,Mini Gifts Distributors Ltd.,42,74.57,3131.94
10152,2003-09-25,S32_3207,"Australian Gift Network, Co",33,50.95,1681.35
10165,2003-10-22,S32_3207,"Dragon Souveniers, Ltd.",44,53.44,2351.36
10176,2003-11-06,S32_3207,L'ordine Souveniers,22,64,1408
10184,2003-11-14,S32_3207,"Iberia Gift Imports, Corp.",48,50.95,2445.6
10195,2003-11-25,S32_3207,Mini Classics,33,54.68,1804.44
10207,2003-12-09,S32_3207,Diecast Collectables,45,56.55,2544.75
10220,2004-02-12,S32_3207,"Clover Collections, Co.",20,52.82,1056.4
10230,2004-03-15,S32_3207,"Blauer See Auto, Co.",46,60.9,2801.4
10247,2004-05-05,S32_3207,Suominen Souveniers,40,49.71,1988.4
10272,2004-07-20,S32_3207,Diecast Classics Inc.,45,64.63,2908.35
10282,2004-08-20,S32_3207,Mini Gifts Distributors Ltd.,36,59.65,2147.4
10292,2004-09-08,S32_3207,Land of Toys Inc.,31,67.73,2099.63
10306,2004-10-14,S32_3207,"AV Stores, Co.",46,50.33,2315.18
10314,2004-10-22,S32_3207,Heintze Collectables,35,66.49,2327.15
10325,2004-11-05,S32_3207,Baane Mini Imports,28,100,5377.4
10336,2004-11-20,S32_3207,"La Corne D'abondance, Co.",31,84.71,2626.01
10350,2004-12-02,S32_3207,Euro Shopping Channel,27,100,4406.4
10359,2004-12-15,S32_3207,Reims Collectables,22,100,4301.22
10371,2005-01-23,S32_3207,Mini Gifts Distributors Ltd.,30,99.55,2986.5
10383,2005-02-22,S32_3207,Euro Shopping Channel,44,36.07,1587.08
10394,2005-03-15,S32_3207,Euro Shopping Channel,30,60.28,1808.4
10413,2005-05-05,S32_3207,Gift Depot Inc.,24,49.71,1193.04
10103,2003-01-29,S32_3522,Baane Mini Imports,45,75.63,3403.35
10113,2003-03-26,S32_3522,Mini Gifts Distributors Ltd.,23,68.52,1575.96
10126,2003-05-28,S32_3522,"Corrida Auto Replicas, Ltd",26,62.7,1630.2
10140,2003-07-24,S32_3522,Technics Stores Inc.,28,60.76,1701.28
10150,2003-09-19,S32_3522,"Dragon Souveniers, Ltd.",49,58.18,2850.82
10164,2003-10-21,S32_3522,Mini Auto Werke,49,54.94,2692.06
10175,2003-11-06,S32_3522,"Stylish Desk Decors, Co.",29,74.98,2174.42
10183,2003-11-13,S32_3522,"Classic Gift Ideas, Inc",49,64.64,3167.36
10194,2003-11-25,S32_3522,"Saveley & Henriot, Co.",39,54.94,2142.66
10206,2003-12-05,S32_3522,Canadian Gift Exchange Network,36,58.82,2117.52
10217,2004-02-04,S32_3522,Handji Gifts& Co,39,62.05,2419.95
10229,2004-03-11,S32_3522,Mini Gifts Distributors Ltd.,30,73.04,2191.2
10245,2004-05-04,S32_3522,Super Scale Inc.,44,69.16,3043.04
10258,2004-06-15,S32_3522,"Tokyo Collectables, Ltd",20,61.41,1228.2
10270,2004-07-19,S32_3522,Souveniers And Things Co.,21,63.35,1330.35
10281,2004-08-19,S32_3522,Diecast Classics Inc.,36,77.57,2792.52
10291,2004-09-08,S32_3522,Scandinavian Gift Ideas,32,71.75,2296
10304,2004-10-11,S32_3522,Auto Assoc. & Cie.,36,73.04,2629.44
10313,2004-10-22,S32_3522,Canadian Gift Exchange Network,34,56.24,1912.16
10324,2004-11-05,S32_3522,Vitachrome Inc.,48,100,8209.44
10333,2004-11-18,S32_3522,Mini Wheels Co.,33,73.69,2431.77
10348,2004-11-01,S32_3522,"Corrida Auto Replicas, Ltd",31,100,3139.99
10358,2004-12-10,S32_3522,Euro Shopping Channel,36,100,5669.64
10370,2005-01-20,S32_3522,"Anna's Decorations, Ltd",25,100,3160.25
10382,2005-02-17,S32_3522,Mini Gifts Distributors Ltd.,48,100,6799.68
10411,2005-05-01,S32_3522,Quebec Home Shopping Network,27,69.16,1867.32
10424,2005-05-31,S32_3522,Euro Shopping Channel,44,61.41,2702.04
10106,2003-02-17,S32_4289,Rovelli Gifts,33,72.92,2406.36
10120,2003-04-29,S32_4289,"Australian Collectors, Co.",29,72.23,2094.67
10133,2003-06-27,S32_4289,Euro Shopping Channel,49,57.1,2797.9
10144,2003-08-13,S32_4289,Royale Belge,20,81.86,1637.2
10168,2003-10-28,S32_4289,Technics Stores Inc.,31,73.61,2281.91
10210,2004-01-12,S32_4289,Osaka Souveniers Co.,39,59.16,2307.24
10223,2004-02-20,S32_4289,"Australian Collectors, Co.",20,66.04,1320.8
10235,2004-04-02,S32_4289,"Royal Canadian Collectables, Ltd.",34,77.73,2642.82
10250,2004-05-11,S32_4289,The Sharp Gifts Warehouse,50,61.22,3061
10262,2004-06-24,S32_4289,Euro Shopping Channel,40,79.11,3164.4
10275,2004-07-23,S32_4289,La Rochelle Gifts,28,63.97,1791.16
10284,2004-08-21,S32_4289,"Norway Gifts By Mail, Co.",50,81.86,4093
10297,2004-09-16,S32_4289,"Clover Collections, Co.",28,79.8,2234.4
10308,2004-10-15,S32_4289,Mini Classics,46,66.04,3037.84
10316,2004-11-01,S32_4289,giftsbymail.co.uk,24,59.16,1419.84
10328,2004-11-12,S32_4289,Rovelli Gifts,24,81.17,1948.08
10340,2004-11-24,S32_4289,Enaco Distributors,39,59.16,2307.24
10353,2004-12-04,S32_4289,Gift Ideas Corp.,40,44.51,1780.4
10361,2004-12-17,S32_4289,Souveniers And Things Co.,49,72.33,3544.17
10375,2005-02-03,S32_4289,La Rochelle Gifts,44,82.26,3619.44
10388,2005-03-03,S32_4289,FunGiftIdeas.com,35,100,3918.95
10398,2005-03-30,S32_4289,Reims Collectables,22,67.41,1483.02
10401,2005-04-03,S32_4289,Tekni Collectables Inc.,62,77.73,4819.26
10416,2005-05-10,S32_4289,L'ordine Souveniers,26,61.22,1591.72
10108,2003-03-03,S32_4485,Cruz & Sons Co.,31,100,3669.78
10121,2003-05-07,S32_4485,Reims Collectables,25,86.74,2168.5
10135,2003-07-02,S32_4485,Mini Gifts Distributors Ltd.,30,89.8,2694
10145,2003-08-25,S32_4485,Toys4GrownUps.com,27,100,3251.34
10159,2003-10-10,S32_4485,Corporate Gift Ideas Co.,23,100,2347.15
10169,2003-11-04,S32_4485,"Anna's Decorations, Ltd",34,100,3920.88
10180,2003-11-11,S32_4485,Daedalus Designs Imports,22,100,2514.6
10190,2003-11-19,S32_4485,Euro Shopping Channel,42,85.72,3600.24
10211,2004-01-15,S32_4485,Auto Canal Petit,37,100,4040.03
10224,2004-02-21,S32_4485,Daedalus Designs Imports,30,100,3336.9
10237,2004-04-05,S32_4485,Vitachrome Inc.,27,100,3113.64
10252,2004-05-26,S32_4485,Auto Canal Petit,25,100,2832
10264,2004-06-30,S32_4485,Gifts4AllAges.com,34,97.97,3330.98
10276,2004-08-02,S32_4485,Online Mini Collectables,38,100,4304.64
10285,2004-08-27,S32_4485,Marta's Replicas Co.,26,100,2600.26
10299,2004-09-30,S32_4485,"Toys of Finland, Co.",38,100,4382.16
10309,2004-10-15,S32_4485,Baane Mini Imports,50,84.7,4235
10319,2004-11-03,S32_4485,Microscale Inc.,22,100,2626.8
10331,2004-11-17,S32_4485,Motor Mint Distributors Inc.,32,100,5026.56
10341,2004-11-24,S32_4485,Salzburg Collectables,31,71.02,2201.62
10355,2004-12-07,S32_4485,Euro Shopping Channel,40,100,4326.8
10365,2005-01-07,S32_4485,Mini Creations Ltd.,22,100,3425.18
10375,2005-02-03,S32_4485,La Rochelle Gifts,41,100,4701.88
10390,2005-03-04,S32_4485,Mini Gifts Distributors Ltd.,45,48.98,2204.1
10403,2005-04-08,S32_4485,"UK Collectables, Ltd.",45,100,5189.4
10106,2003-02-17,S50_1341,Rovelli Gifts,39,40.15,1565.85
10120,2003-04-29,S50_1341,"Australian Collectors, Co.",49,50.62,2480.38
10133,2003-06-27,S50_1341,Euro Shopping Channel,27,50.19,1355.13
10143,2003-08-10,S50_1341,Mini Creations Ltd.,34,36.66,1246.44
10156,2003-10-08,S50_1341,Euro Shopping Channel,20,41.02,820.4
10168,2003-10-28,S50_1341,Technics Stores Inc.,48,51.93,2492.64
10199,2003-12-01,S50_1341,West Coast Collectables Co.,29,38.4,1113.6
10210,2004-01-12,S50_1341,Osaka Souveniers Co.,43,41.02,1763.86
10223,2004-02-20,S50_1341,"Australian Collectors, Co.",41,46.26,1896.66
10235,2004-04-02,S50_1341,"Royal Canadian Collectables, Ltd.",41,35.35,1449.35
10250,2004-05-11,S50_1341,The Sharp Gifts Warehouse,36,51.93,1869.48
10262,2004-06-24,S50_1341,Euro Shopping Channel,49,37.97,1860.53
10275,2004-07-23,S50_1341,La Rochelle Gifts,38,45.39,1724.82
10284,2004-08-21,S50_1341,"Norway Gifts By Mail, Co.",33,51.93,1713.69
10296,2004-09-15,S50_1341,"Bavarian Collectables Imports, Co.",26,48.44,1259.44
10308,2004-10-15,S50_1341,Mini Classics,47,43.64,2051.08
10316,2004-11-01,S50_1341,giftsbymail.co.uk,34,47.57,1617.38
10328,2004-11-12,S50_1341,Rovelli Gifts,34,51.93,1765.62
10340,2004-11-24,S50_1341,Enaco Distributors,40,50.62,2024.8
10353,2004-12-04,S50_1341,Gift Ideas Corp.,40,82.21,3288.4
10361,2004-12-17,S50_1341,Souveniers And Things Co.,33,82.59,2725.47
10375,2005-02-03,S50_1341,La Rochelle Gifts,49,65.8,3224.2
10388,2005-03-03,S50_1341,FunGiftIdeas.com,27,100,3211.38
10398,2005-03-30,S50_1341,Reims Collectables,49,36.66,1796.34
10401,2005-04-03,S50_1341,Tekni Collectables Inc.,56,35.35,1979.6
10416,2005-05-10,S50_1341,L'ordine Souveniers,37,51.93,1921.41
10104,2003-01-31,S50_1392,Euro Shopping Channel,33,100,3705.24
10115,2003-04-04,S50_1392,Classic Legends Inc.,27,100,2843.91
10127,2003-06-03,S50_1392,Muscle Machine Inc,46,100,6176.42
10141,2003-08-01,S50_1392,Suominen Souveniers,44,100,5500.44
10151,2003-09-21,S50_1392,"Oulu Toy Supplies, Inc.",26,100,3220.1
10165,2003-10-22,S50_1392,"Dragon Souveniers, Ltd.",48,94.92,4556.16
10176,2003-11-06,S50_1392,L'ordine Souveniers,23,100,3114.89
10184,2003-11-14,S50_1392,"Iberia Gift Imports, Corp.",45,100,4948.2
10195,2003-11-25,S50_1392,Mini Classics,49,100,5161.17
10207,2003-12-09,S50_1392,Diecast Collectables,28,94.92,2657.76
10220,2004-02-12,S50_1392,"Clover Collections, Co.",37,100,3983.05
10230,2004-03-15,S50_1392,"Blauer See Auto, Co.",34,100,3974.94
10246,2004-05-05,S50_1392,Euro Shopping Channel,22,100,2928.42
10259,2004-06-15,S50_1392,Handji Gifts& Co,29,100,3054.57
10271,2004-07-20,S50_1392,Mini Gifts Distributors Ltd.,34,98.39,3345.26
10282,2004-08-20,S50_1392,Mini Gifts Distributors Ltd.,38,100,4310.72
10292,2004-09-08,S50_1392,Land of Toys Inc.,41,100,4983.14
10305,2004-10-13,S50_1392,Marta's Replicas Co.,42,100,4618.32
10314,2004-10-22,S50_1392,Heintze Collectables,28,100,3403.12
10325,2004-11-05,S50_1392,Baane Mini Imports,38,100,5190.42
10336,2004-11-20,S50_1392,"La Corne D'abondance, Co.",23,100,3141.57
10350,2004-12-02,S50_1392,Euro Shopping Channel,31,71.4,2213.4
10359,2004-12-15,S50_1392,Reims Collectables,46,100,4896.7
10371,2005-01-23,S50_1392,Mini Gifts Distributors Ltd.,48,56.55,2714.4
10383,2005-02-22,S50_1392,Euro Shopping Channel,29,100,3087.05
10395,2005-03-17,S50_1392,Lyon Souveniers,46,100,5692.96
10412,2005-05-03,S50_1392,Euro Shopping Channel,26,100,3460.86
10425,2005-05-31,S50_1392,La Rochelle Gifts,18,100,1895.94
10104,2003-01-31,S50_1514,Euro Shopping Channel,32,53.31,1705.92
10117,2003-04-16,S50_1514,"Dragon Souveniers, Ltd.",21,49.21,1033.41
10127,2003-06-03,S50_1514,Muscle Machine Inc,46,69.12,3179.52
10142,2003-08-08,S50_1514,Mini Gifts Distributors Ltd.,42,49.79,2091.18
10153,2003-09-28,S50_1514,Euro Shopping Channel,31,57.41,1779.71
10165,2003-10-22,S50_1514,"Dragon Souveniers, Ltd.",38,66.78,2537.64
10176,2003-11-06,S50_1514,L'ordine Souveniers,38,64.44,2448.72
10185,2003-11-14,S50_1514,Mini Creations Ltd.,20,48.62,972.4
10196,2003-11-26,S50_1514,Super Scale Inc.,46,62.09,2856.14
10208,2004-01-02,S50_1514,"Saveley & Henriot, Co.",30,65.61,1968.3
10220,2004-02-12,S50_1514,"Clover Collections, Co.",30,68.54,2056.2
10230,2004-03-15,S50_1514,"Blauer See Auto, Co.",43,52.14,2242.02
10247,2004-05-05,S50_1514,Suominen Souveniers,49,63.85,3128.65
10272,2004-07-20,S50_1514,Diecast Classics Inc.,43,56.82,2443.26
10282,2004-08-20,S50_1514,Mini Gifts Distributors Ltd.,37,66.78,2470.86
10292,2004-09-08,S50_1514,Land of Toys Inc.,35,55.07,1927.45
10306,2004-10-14,S50_1514,"AV Stores, Co.",34,60.34,2051.56
10314,2004-10-22,S50_1514,Heintze Collectables,38,61.51,2337.38
10325,2004-11-05,S50_1514,Baane Mini Imports,44,100,5932.96
10337,2004-11-21,S50_1514,Classic Legends Inc.,21,100,2296.77
10350,2004-12-02,S50_1514,Euro Shopping Channel,44,100,6490.88
10359,2004-12-15,S50_1514,Reims Collectables,25,64.93,1623.25
10372,2005-01-26,S50_1514,"Tokyo Collectables, Ltd",24,58.58,1405.92
10383,2005-02-22,S50_1514,Euro Shopping Channel,38,60.06,2282.28
10395,2005-03-17,S50_1514,Lyon Souveniers,45,100,8977.05
10413,2005-05-05,S50_1514,Gift Depot Inc.,51,63.85,3256.35
10108,2003-03-03,S50_4713,Cruz & Sons Co.,34,82.99,2821.66
10121,2003-05-07,S50_4713,Reims Collectables,44,74.85,3293.4
10135,2003-07-02,S50_4713,Mini Gifts Distributors Ltd.,44,96,4224
10145,2003-08-25,S50_4713,Toys4GrownUps.com,38,81.36,3091.68
10159,2003-10-10,S50_4713,Corporate Gift Ideas Co.,31,71.6,2219.6
10169,2003-11-04,S50_4713,"Anna's Decorations, Ltd",48,80.55,3866.4
10180,2003-11-11,S50_4713,Daedalus Designs Imports,21,93.56,1964.76
10190,2003-11-19,S50_4713,Euro Shopping Channel,40,66.72,2668.8
10211,2004-01-15,S50_4713,Auto Canal Petit,40,80.55,3222
10224,2004-02-21,S50_4713,Daedalus Designs Imports,50,77.29,3864.5
10237,2004-04-05,S50_4713,Vitachrome Inc.,20,68.34,1366.8
10252,2004-05-26,S50_4713,Auto Canal Petit,48,72.41,3475.68
10264,2004-06-30,S50_4713,Gifts4AllAges.com,47,89.5,4206.5
10276,2004-08-02,S50_4713,Online Mini Collectables,21,70.78,1486.38
10285,2004-08-27,S50_4713,Marta's Replicas Co.,39,78.92,3077.88
10299,2004-09-30,S50_4713,"Toys of Finland, Co.",44,80.55,3544.2
10309,2004-10-15,S50_4713,Baane Mini Imports,28,88.68,2483.04
10319,2004-11-03,S50_4713,Microscale Inc.,45,77.29,3478.05
10331,2004-11-17,S50_4713,Motor Mint Distributors Inc.,20,100,3657.8
10341,2004-11-24,S50_4713,Salzburg Collectables,38,100,4682.36
10356,2004-12-09,S50_4713,Lyon Souveniers,26,100,3937.7
10365,2005-01-07,S50_4713,Mini Creations Ltd.,44,100,4984.32
10375,2005-02-03,S50_4713,La Rochelle Gifts,49,100,5406.66
10390,2005-03-04,S50_4713,Mini Gifts Distributors Ltd.,22,100,3491.18
10403,2005-04-08,S50_4713,"UK Collectables, Ltd.",31,68.34,2118.54
10105,2003-02-11,S700_1138,Danish Wholesale Imports,41,70.67,2897.47
10119,2003-04-28,S700_1138,Salzburg Collectables,25,76.67,1916.75
10129,2003-06-12,S700_1138,"Stylish Desk Decors, Co.",31,60,1860
10142,2003-08-08,S700_1138,Mini Gifts Distributors Ltd.,41,64,2624
10153,2003-09-28,S700_1138,Euro Shopping Channel,43,64.67,2780.81
10167,2003-10-23,S700_1138,Scandinavian Gift Ideas,43,75.34,3239.62
10177,2003-11-07,S700_1138,CAF Imports,24,76,1824
10185,2003-11-14,S700_1138,Mini Creations Ltd.,21,54,1134
10197,2003-11-26,S700_1138,Enaco Distributors,23,64.67,1487.41
10208,2004-01-02,S700_1138,"Saveley & Henriot, Co.",38,74.67,2837.46
10222,2004-02-19,S700_1138,Collectable Mini Designs Co.,31,62.67,1942.77
10233,2004-03-29,S700_1138,Tekni Collectables Inc.,36,70.67,2544.12
10248,2004-05-07,S700_1138,Land of Toys Inc.,36,71.34,2568.24
10261,2004-06-17,S700_1138,Quebec Home Shopping Network,34,62,2108
10273,2004-07-21,S700_1138,Petit Auto,21,65.34,1372.14
10283,2004-08-20,S700_1138,"Royal Canadian Collectables, Ltd.",45,78.67,3540.15
10295,2004-09-10,S700_1138,Gifts4AllAges.com,26,75.34,1958.84
10306,2004-10-14,S700_1138,"AV Stores, Co.",50,54,2700
10315,2004-10-29,S700_1138,La Rochelle Gifts,41,62,2542
10326,2004-11-09,S700_1138,"Volvo Model Replicas, Co",39,60,2340
10339,2004-11-23,S700_1138,"Tokyo Collectables, Ltd",22,100,2816.44
10350,2004-12-02,S700_1138,Euro Shopping Channel,46,76.67,3526.82
10373,2005-01-31,S700_1138,"Oulu Toy Supplies, Inc.",44,100,4627.92
10385,2005-02-28,S700_1138,Mini Gifts Distributors Ltd.,25,77.34,1933.5
