orderId,customerId,dishName,restaurantName,quantity,price,paymentMethod,orderFrequency,lastOrderDate,loyaltyPoints,churned,rating,ratingDate,deliveryStatus,city,orderDate,signupDate
O9850,C5850,Pasta,Pizza Hut,4,725.56,Wallet,25,2025-05-20,24,Active,,2025-04-15,Cancelled,Multan,2025-01-15,2025-04-07
O7473,C3473,Burger,McDonald's,1,884.15,Card,24,2025-04-04,219,Inactive,1.0,2024-09-20,Delivered,Peshawar,2025-01-15,2024-03-03
O5451,C1451,Pizza,KFC,3,439.69,Cash,6,2024-10-25,82,Inactive,4.0,2024-09-17,Delivered,Islamabad,2025-01-15,2024-09-09
O7150,C3150,Sandwich,Subway,3,732.13,Card,33,2025-02-28,16,Inactive,,2025-08-15,Cancelled,Islamabad,2025-01-15,2024-08-27
O10460,C6460,Sandwich,Burger King,5,157.03,Card,37,2025-08-18,1,Inactive,,2025-07-02,Cancelled,Islamabad,2025-01-16,2025-06-16
O7514,C3514,Pasta,Subway,1,904.01,Wallet,8,2024-08-31,144,Inactive,5.0,2024-12-13,Delayed,Peshawar,2025-01-16,2024-08-09
O6793,C2793,Pasta,McDonald's,4,1466.56,Card,25,2025-06-04,36,Inactive,3.0,2025-06-19,Delayed,Multan,2025-01-16,2024-12-30
O7371,C3371,Pizza,Subway,5,1234.0,Cash,50,2025-08-13,192,Inactive,1.0,2025-06-19,Delayed,Peshawar,2025-01-16,2023-10-20
O6467,C2467,Sandwich,McDonald's,1,540.77,Wallet,10,2025-06-13,166,Active,,2024-10-25,Cancelled,Multan,2025-01-16,2023-10-02
O8888,C4888,Pizza,KFC,1,1223.13,Card,35,2025-08-17,358,Inactive,,2025-07-16,Cancelled,Multan,2025-01-16,2023-10-29
O8961,C4961,Burger,KFC,3,1461.03,Cash,24,2025-04-01,41,Active,,2025-02-22,Cancelled,Lahore,2025-01-16,2023-09-29
O8200,C4200,Pasta,Pizza Hut,2,293.77,Wallet,50,2025-05-13,240,Inactive,,2025-01-19,Cancelled,Lahore,2025-01-16,2024-01-08
O6948,C2948,Pizza,Pizza Hut,1,488.52,Card,18,2025-05-21,61,Inactive,2.0,2025-07-28,Delivered,Karachi,2025-01-17,2024-07-03
O10805,C6805,Fries,McDonald's,4,1452.56,Cash,23,2024-12-04,312,Inactive,5.0,2024-10-13,Delayed,Islamabad,2025-01-17,2025-04-21
O7189,C3189,Pasta,Pizza Hut,4,420.5,Wallet,30,2025-07-10,435,Inactive,5.0,2024-12-10,Delivered,Peshawar,2025-01-17,2025-02-19
O7742,C3742,Sandwich,Subway,2,261.05,Wallet,4,2025-06-30,435,Inactive,,2025-01-31,Cancelled,Islamabad,2025-01-17,2024-08-29
O9412,C5412,Sandwich,Pizza Hut,5,237.58,Wallet,20,2024-09-17,118,Inactive,,2024-09-21,Cancelled,Karachi,2025-01-17,2025-06-21
O10781,C6781,Burger,McDonald's,4,852.64,Card,9,2025-01-07,7,Inactive,,2025-06-21,Cancelled,Islamabad,2025-01-17,2023-09-23
O8383,C4383,Pizza,McDonald's,1,402.95,Wallet,37,2025-04-25,158,Inactive,2.0,2025-02-19,Delivered,Lahore,2025-01-18,2024-04-16
O10313,C6313,Sandwich,Burger King,3,1062.5,Wallet,10,2024-11-26,262,Active,4.0,2025-06-01,Delivered,Peshawar,2025-01-18,2024-12-27
O10434,C6434,Burger,McDonald's,2,349.08,Cash,21,2024-11-03,86,Active,,2024-12-05,Cancelled,Lahore,2025-01-18,2025-05-04
O9406,C5406,Pasta,Subway,5,579.56,Wallet,17,2025-05-14,63,Active,4.0,2024-10-16,Delayed,Peshawar,2025-01-18,2024-12-15
O7693,C3693,Pizza,Subway,5,110.81,Wallet,15,2025-06-02,101,Inactive,1.0,2024-11-13,Delayed,Karachi,2025-01-18,2023-09-09
O6990,C2990,Fries,Subway,4,491.18,Wallet,2,2025-05-22,115,Inactive,3.0,2025-04-03,Delivered,Karachi,2025-01-18,2024-04-13
O6959,C2959,Burger,KFC,4,1321.17,Wallet,32,2025-02-16,171,Active,1.0,2025-03-19,Delayed,Karachi,2025-01-18,2025-06-06
O9509,C5509,Sandwich,KFC,1,969.93,Wallet,47,2025-07-09,218,Inactive,,2025-05-28,Cancelled,Karachi,2025-01-18,2024-07-11
O5332,C1332,Burger,Pizza Hut,4,1105.9,Wallet,19,2024-09-17,65,Active,4.0,2024-09-24,Delivered,Peshawar,2025-01-18,2024-11-29
O7248,C3248,Pizza,KFC,3,1179.21,Card,27,2024-09-25,246,Active,2.0,2025-05-09,Delivered,Peshawar,2025-01-18,2024-11-10
O6287,C2287,Burger,Pizza Hut,2,911.2,Card,12,2025-04-08,139,Inactive,,2024-10-06,Cancelled,Lahore,2025-01-18,2025-06-14
O10737,C6737,Pizza,Pizza Hut,3,1021.83,Card,13,2024-08-22,452,Inactive,4.0,2025-04-16,Delayed,Multan,2025-01-19,2024-10-04
O5996,C1996,Burger,Subway,4,216.81,Card,8,2025-07-07,390,Inactive,,2024-12-28,Cancelled,Peshawar,2025-01-19,2024-07-30
O6362,C2362,Burger,Pizza Hut,1,1494.59,Card,47,2025-05-20,108,Inactive,,2024-12-20,Cancelled,Lahore,2025-01-19,2024-01-02
O8677,C4677,Fries,Subway,3,727.21,Cash,33,2025-05-02,28,Active,1.0,2025-02-27,Delayed,Peshawar,2025-01-19,2024-05-22
O8772,C4772,Sandwich,KFC,4,1096.59,Wallet,41,2024-10-12,160,Active,,2025-03-27,Cancelled,Peshawar,2025-01-19,2025-06-11
O6998,C2998,Pasta,Subway,3,489.55,Wallet,38,2025-08-06,389,Active,,2024-10-28,Cancelled,Peshawar,2025-01-19,2024-02-21
O9582,C5582,Pasta,Burger King,4,1190.93,Card,19,2024-12-09,59,Active,2.0,2024-12-12,Delivered,Islamabad,2025-01-20,2023-10-17
O6958,C2958,Sandwich,McDonald's,1,1232.17,Card,37,2025-08-21,434,Inactive,,2025-06-14,Cancelled,Lahore,2025-01-20,2025-02-10
O9766,C5766,Sandwich,KFC,3,1498.79,Wallet,43,2024-09-29,132,Inactive,,2025-03-04,Cancelled,Karachi,2025-01-20,2025-04-02
O8872,C4872,Fries,McDonald's,3,1388.63,Wallet,16,2025-01-27,10,Inactive,4.0,2025-07-09,Delivered,Islamabad,2025-01-20,2023-10-16
O10976,C6976,Pizza,Pizza Hut,3,1229.21,Wallet,16,2024-12-21,133,Inactive,4.0,2024-10-04,Delivered,Islamabad,2025-01-20,2024-05-24
O9429,C5429,Fries,Burger King,5,302.1,Cash,20,2025-01-14,79,Active,,2025-04-30,Cancelled,Peshawar,2025-01-21,2025-03-06
O5120,C1120,Burger,KFC,1,834.14,Cash,34,2024-12-20,500,Inactive,4.0,2025-06-01,Delayed,Multan,2025-01-21,2025-07-31
O10554,C6554,Fries,KFC,1,156.47,Wallet,42,2025-05-01,18,Active,,2024-12-10,Cancelled,Karachi,2025-01-21,2024-10-08
O6947,C2947,Fries,McDonald's,1,303.25,Card,38,2024-08-30,230,Active,2.0,2025-06-30,Delayed,Multan,2025-01-21,2023-10-08
O10821,C6821,Pizza,Pizza Hut,5,163.24,Cash,37,2024-08-29,447,Active,2.0,2025-07-05,Delayed,Multan,2025-01-21,2025-03-02
O10634,C6634,Pasta,KFC,2,1154.77,Cash,21,2025-04-23,440,Inactive,,2025-03-02,Cancelled,Lahore,2025-01-21,2023-11-06
O7628,C3628,Burger,Burger King,1,518.93,Wallet,37,2024-12-14,175,Active,3.0,2024-08-28,Delayed,Lahore,2025-01-21,2024-09-21
O6505,C2505,Burger,Burger King,5,1067.4,Card,5,2024-08-24,91,Inactive,1.0,2025-04-06,Delivered,Islamabad,2025-01-21,2023-11-13
O10896,C6896,Fries,Subway,3,1003.99,Cash,9,2024-11-15,1,Active,5.0,2025-07-18,Delayed,Islamabad,2025-01-21,2025-01-11
O7897,C3897,Pizza,Subway,4,922.91,Wallet,14,2025-04-27,496,Inactive,3.0,2025-03-01,Delayed,Karachi,2025-01-21,2023-12-03
O6594,C2594,Pizza,Burger King,4,257.7,Wallet,33,2024-12-17,11,Active,,2025-06-08,Cancelled,Peshawar,2025-01-22,2024-09-10
O9703,C5703,Pizza,Subway,1,464.86,Cash,25,2025-01-21,172,Inactive,,2024-12-16,Cancelled,Multan,2025-01-22,2025-06-07
O8899,C4899,Pasta,McDonald's,2,1378.74,Cash,9,2025-07-05,500,Inactive,4.0,2025-03-07,Delivered,Lahore,2025-01-22,2025-04-22
O5747,C1747,Pasta,Subway,1,1467.02,Wallet,25,2024-12-22,234,Active,1.0,2025-06-25,Delivered,Peshawar,2025-01-22,2024-11-06
O7296,C3296,Pizza,Pizza Hut,4,1060.19,Wallet,22,2025-07-02,150,Active,2.0,2025-03-21,Delivered,Lahore,2025-01-22,2024-07-13
O5581,C1581,Pasta,KFC,4,925.84,Wallet,50,2025-04-14,477,Active,1.0,2025-03-11,Delivered,Lahore,2025-01-22,2025-01-22
O7059,C3059,Pizza,McDonald's,4,685.88,Cash,25,2025-01-13,275,Active,,2025-08-10,Cancelled,Peshawar,2025-01-22,2023-09-19
O7625,C3625,Pasta,Burger King,2,374.1,Wallet,41,2024-10-22,112,Inactive,3.0,2025-03-30,Delivered,Peshawar,2025-01-22,2024-03-08
O5724,C1724,Burger,Burger King,2,829.76,Wallet,30,2024-11-11,26,Active,,2025-03-13,Cancelled,Karachi,2025-01-22,2023-10-08
O7983,C3983,Sandwich,Pizza Hut,5,794.07,Wallet,22,2025-01-31,186,Active,4.0,2025-02-20,Delayed,Multan,2025-01-23,2025-03-01
O10452,C6452,Fries,Burger King,2,1038.9,Wallet,34,2025-04-13,66,Inactive,5.0,2024-10-11,Delivered,Lahore,2025-01-23,2023-09-08
O5820,C1820,Pasta,Subway,5,239.29,Cash,8,2024-12-16,248,Inactive,1.0,2024-08-30,Delayed,Lahore,2025-01-23,2024-07-11
O8951,C4951,Pasta,Burger King,3,600.06,Wallet,25,2025-08-20,287,Active,5.0,2025-07-23,Delayed,Peshawar,2025-01-23,2024-12-10
O7308,C3308,Sandwich,Pizza Hut,2,1402.75,Wallet,2,2024-09-03,269,Inactive,,2025-08-12,Cancelled,Islamabad,2025-01-23,2024-10-16
O5998,C1998,Fries,McDonald's,5,331.84,Card,43,2024-09-03,489,Active,1.0,2024-12-18,Delivered,Karachi,2025-01-23,2024-03-30
O7155,C3155,Sandwich,Subway,5,784.13,Cash,21,2024-10-15,160,Active,2.0,2024-09-28,Delivered,Islamabad,2025-01-24,2025-02-19
O8749,C4749,Burger,Subway,5,163.05,Cash,32,2025-06-01,33,Active,4.0,2024-10-05,Delayed,Karachi,2025-01-24,2024-03-28
O6223,C2223,Sandwich,Burger King,3,1372.03,Wallet,16,2025-07-17,390,Active,4.0,2025-05-03,Delivered,Lahore,2025-01-24,2024-02-05
O10242,C6242,Sandwich,KFC,5,142.52,Card,26,2024-12-06,120,Active,,2025-04-11,Cancelled,Lahore,2025-01-24,2025-04-02
O9801,C5801,Burger,KFC,2,923.16,Cash,35,2025-05-03,337,Inactive,2.0,2024-10-30,Delayed,Peshawar,2025-01-24,2024-03-01
O7587,C3587,Fries,KFC,4,387.5,Cash,33,2025-02-03,418,Inactive,2.0,2024-10-20,Delivered,Islamabad,2025-01-24,2025-04-15
O10112,C6112,Sandwich,Subway,5,645.79,Wallet,4,2024-12-19,479,Inactive,3.0,2025-06-03,Delayed,Lahore,2025-01-24,2024-08-12
O8887,C4887,Burger,KFC,3,949.16,Card,10,2024-10-06,97,Active,,2024-09-19,Cancelled,Lahore,2025-01-24,2024-06-24
O10449,C6449,Sandwich,KFC,3,1418.81,Card,35,2025-01-11,275,Inactive,,2024-11-12,Cancelled,Multan,2025-01-25,2024-06-14
O9486,C5486,Sandwich,McDonald's,2,610.6,Cash,31,2025-06-09,182,Inactive,5.0,2025-02-06,Delayed,Peshawar,2025-01-25,2023-12-04
O9554,C5554,Burger,Burger King,3,722.07,Card,30,2024-09-06,210,Inactive,5.0,2025-03-18,Delayed,Islamabad,2025-01-25,2023-10-09
O5653,C1653,Fries,KFC,2,463.26,Wallet,2,2024-09-15,355,Inactive,,2024-10-15,Cancelled,Multan,2025-01-25,2025-06-04
O6826,C2826,Sandwich,Burger King,1,877.89,Cash,43,2025-01-23,485,Inactive,1.0,2024-12-14,Delivered,Islamabad,2025-01-25,2025-04-11
O9905,C5905,Pizza,Subway,4,165.66,Wallet,19,2025-07-06,157,Active,,2025-07-03,Cancelled,Lahore,2025-01-25,2023-10-05
O5287,C1287,Sandwich,McDonald's,3,379.79,Wallet,36,2024-09-07,190,Active,1.0,2025-04-16,Delivered,Islamabad,2025-01-25,2024-10-31
O8092,C4092,Pizza,Burger King,1,293.97,Card,23,2024-10-04,125,Active,3.0,2024-10-27,Delivered,Multan,2025-01-25,2024-10-23
O8538,C4538,Pasta,McDonald's,1,396.23,Cash,4,2025-07-18,49,Inactive,,2025-06-27,Cancelled,Peshawar,2025-01-25,2025-05-26
O7020,C3020,Pasta,McDonald's,2,438.63,Card,48,2025-06-02,66,Active,2.0,2024-11-29,Delayed,Karachi,2025-01-26,2025-02-16
O9403,C5403,Pasta,Burger King,4,304.02,Cash,31,2025-05-13,369,Inactive,,2024-09-05,Cancelled,Lahore,2025-01-26,2025-03-28
O9999,C5999,Sandwich,Burger King,4,969.0,Cash,46,2025-04-20,147,Inactive,4.0,2025-07-11,Delivered,Islamabad,2025-01-26,2024-01-06
O6673,C2673,Burger,Burger King,1,1234.66,Card,21,2024-10-21,173,Inactive,2.0,2025-03-14,Delivered,Lahore,2025-01-26,2024-05-23
O8828,C4828,Sandwich,Pizza Hut,4,1411.16,Wallet,6,2024-12-18,193,Active,4.0,2025-06-17,Delayed,Multan,2025-01-26,2025-04-08
O5548,C1548,Sandwich,Subway,2,1183.89,Wallet,2,2024-11-03,306,Inactive,1.0,2025-05-01,Delayed,Peshawar,2025-01-26,2025-07-16
O8611,C4611,Pizza,KFC,5,1386.97,Cash,10,2025-05-13,214,Active,,2025-03-31,Cancelled,Karachi,2025-01-26,2024-01-31
O9671,C5671,Pizza,Subway,5,1000.73,Wallet,44,2024-09-25,311,Active,2.0,2025-07-18,Delayed,Multan,2025-01-26,2024-06-28
O5834,C1834,Fries,KFC,5,1101.92,Cash,5,2025-02-06,436,Active,,2024-12-17,Cancelled,Peshawar,2025-01-27,2025-06-06
O9776,C5776,Sandwich,Pizza Hut,5,1415.07,Card,45,2024-10-19,52,Inactive,2.0,2024-12-10,Delivered,Lahore,2025-01-27,2024-08-01
O10573,C6573,Pasta,McDonald's,5,1256.53,Cash,1,2025-04-18,405,Active,3.0,2024-11-05,Delivered,Multan,2025-01-27,2025-04-27
O8138,C4138,Fries,McDonald's,2,180.89,Cash,37,2025-03-23,97,Active,,2025-01-15,Cancelled,Multan,2025-01-27,2024-02-23
O7220,C3220,Sandwich,McDonald's,5,336.48,Card,11,2024-10-11,299,Inactive,5.0,2025-08-02,Delayed,Multan,2025-01-27,2024-09-22
O6065,C2065,Pizza,Subway,5,369.26,Wallet,27,2025-07-16,360,Active,1.0,2025-07-22,Delivered,Lahore,2025-01-27,2024-06-15
O10041,C6041,Pizza,Pizza Hut,4,761.16,Card,30,2025-04-26,220,Active,4.0,2025-06-01,Delayed,Peshawar,2025-01-27,2024-12-29
O6122,C2122,Sandwich,McDonald's,3,373.6,Wallet,6,2025-06-14,93,Active,2.0,2025-05-27,Delayed,Peshawar,2025-01-27,2025-07-11
O10319,C6319,Sandwich,Burger King,4,962.6,Wallet,17,2025-03-09,146,Inactive,2.0,2025-03-07,Delivered,Lahore,2025-01-27,2024-11-14
O10982,C6982,Pizza,Burger King,2,208.78,Card,46,2024-10-25,435,Inactive,,2024-10-04,Cancelled,Lahore,2025-01-27,2024-02-26
O6889,C2889,Sandwich,Burger King,4,1331.66,Card,50,2025-04-10,37,Inactive,1.0,2025-05-26,Delayed,Lahore,2025-01-28,2024-08-16
O5493,C1493,Burger,Subway,5,1303.82,Cash,10,2024-12-16,50,Active,,2024-11-10,Cancelled,Karachi,2025-01-28,2024-06-30
O9423,C5423,Sandwich,Pizza Hut,4,1097.68,Card,29,2025-02-27,303,Inactive,2.0,2025-05-03,Delivered,Peshawar,2025-01-28,2024-10-21
O8390,C4390,Pizza,KFC,4,953.85,Cash,20,2025-08-09,425,Active,1.0,2025-07-12,Delivered,Islamabad,2025-01-28,2024-12-16
O5147,C1147,Burger,Pizza Hut,3,975.88,Card,1,2024-11-25,393,Active,,2024-08-24,Cancelled,Multan,2025-01-28,2024-04-25
O8635,C4635,Fries,McDonald's,5,1250.87,Card,7,2024-09-11,43,Active,,2025-04-13,Cancelled,Islamabad,2025-01-28,2025-05-02
O5529,C1529,Sandwich,Burger King,4,211.17,Card,34,2025-06-10,168,Inactive,1.0,2024-11-29,Delivered,Karachi,2025-01-28,2024-08-31
O7910,C3910,Burger,KFC,2,1128.01,Cash,6,2024-12-27,232,Active,5.0,2024-08-22,Delayed,Lahore,2025-01-28,2025-05-01
O9454,C5454,Pizza,Subway,3,1189.34,Cash,6,2025-01-30,86,Inactive,5.0,2025-06-11,Delayed,Karachi,2025-01-28,2024-02-14
O8495,C4495,Burger,Pizza Hut,2,844.9,Cash,18,2024-09-16,272,Inactive,,2025-07-11,Cancelled,Peshawar,2025-01-28,2025-01-25
O10548,C6548,Pizza,Pizza Hut,2,992.55,Card,49,2025-02-18,244,Inactive,,2025-03-10,Cancelled,Multan,2025-01-28,2023-08-22
O9360,C5360,Pizza,Pizza Hut,5,747.96,Cash,43,2025-03-02,146,Active,5.0,2025-01-26,Delivered,Islamabad,2025-01-28,2024-11-23
O7049,C3049,Burger,Subway,3,1315.25,Wallet,41,2024-12-09,490,Inactive,1.0,2025-08-10,Delivered,Lahore,2025-01-28,2024-09-22
O7258,C3258,Sandwich,KFC,5,1048.69,Card,6,2024-11-04,500,Active,,2024-10-31,Cancelled,Peshawar,2025-01-28,2024-01-14
O8598,C4598,Fries,Burger King,3,213.62,Wallet,5,2024-09-08,48,Active,3.0,2025-05-02,Delayed,Karachi,2025-01-29,2023-11-12
O7110,C3110,Pasta,Subway,4,778.87,Card,28,2024-10-12,480,Inactive,1.0,2025-08-10,Delayed,Lahore,2025-01-29,2024-03-18
O8358,C4358,Burger,Subway,5,1243.71,Cash,49,2025-04-25,119,Active,,2025-03-21,Cancelled,Karachi,2025-01-29,2025-01-18
O9208,C5208,Burger,KFC,3,294.95,Card,27,2025-08-01,429,Active,,2024-09-28,Cancelled,Karachi,2025-01-29,2025-08-10
O10808,C6808,Fries,Burger King,5,426.94,Cash,29,2025-02-16,319,Active,5.0,2025-06-04,Delayed,Multan,2025-01-29,2023-10-13
O10305,C6305,Burger,Pizza Hut,1,680.67,Wallet,21,2024-11-21,319,Active,2.0,2025-05-15,Delayed,Islamabad,2025-01-29,2025-07-22
O9066,C5066,Pizza,Subway,2,675.4,Wallet,24,2024-09-29,239,Inactive,1.0,2025-04-14,Delayed,Lahore,2025-01-30,2023-12-21
O8768,C4768,Fries,Burger King,5,1437.0,Cash,27,2024-09-08,145,Active,2.0,2025-02-03,Delivered,Lahore,2025-01-30,2024-06-14
O10363,C6363,Pasta,Burger King,5,448.88,Card,6,2024-11-04,500,Inactive,5.0,2025-03-20,Delayed,Multan,2025-01-30,2024-06-26
O10707,C6707,Fries,McDonald's,2,193.03,Cash,7,2024-11-28,491,Inactive,,2025-04-12,Cancelled,Islamabad,2025-01-30,2024-03-19
O9400,C5400,Sandwich,Burger King,1,1332.21,Wallet,34,2024-09-08,351,Active,5.0,2025-02-18,Delayed,Peshawar,2025-01-30,2023-11-22
O8500,C4500,Sandwich,KFC,5,787.33,Card,39,2025-08-18,402,Active,2.0,2025-05-07,Delayed,Islamabad,2025-01-30,2024-06-11
O10365,C6365,Sandwich,McDonald's,5,1213.82,Wallet,30,2025-03-23,162,Active,3.0,2025-01-05,Delivered,Peshawar,2025-01-30,2025-07-22
O6719,C2719,Burger,KFC,5,507.39,Cash,13,2024-10-04,205,Inactive,2.0,2025-02-17,Delivered,Multan,2025-01-31,2025-04-12
O5201,C1201,Pizza,Pizza Hut,2,730.17,Card,30,2025-02-04,246,Active,,2025-01-18,Cancelled,Islamabad,2025-01-31,2023-09-04
O5666,C1666,Pizza,KFC,2,796.74,Card,2,2025-07-27,53,Inactive,5.0,2025-08-04,Delivered,Lahore,2025-01-31,2025-07-18
O6609,C2609,Pasta,Subway,5,357.6,Card,33,2024-12-13,454,Active,5.0,2025-04-17,Delayed,Multan,2025-01-31,2025-03-26
O10692,C6692,Fries,Subway,4,1132.09,Cash,7,2025-06-26,343,Active,2.0,2024-12-17,Delayed,Lahore,2025-01-31,2024-06-18
O7636,C3636,Pasta,Subway,5,696.49,Cash,13,2025-08-14,139,Inactive,3.0,2025-08-07,Delivered,Multan,2025-01-31,2024-05-15
O5840,C1840,Burger,Pizza Hut,2,346.54,Wallet,40,2025-07-19,281,Inactive,,2025-04-16,Cancelled,Multan,2025-01-31,2023-08-26
O8002,C4002,Sandwich,Pizza Hut,3,213.28,Cash,20,2025-03-29,477,Inactive,5.0,2025-03-27,Delivered,Multan,2025-01-31,2024-08-14
O6130,C2130,Burger,KFC,2,1004.4,Cash,42,2025-06-21,367,Active,,2025-07-21,Cancelled,Karachi,2025-02-01,2024-06-04
O7312,C3312,Fries,Subway,4,126.1,Wallet,20,2025-07-29,137,Inactive,4.0,2024-10-18,Delayed,Lahore,2025-02-01,2024-07-31
O9455,C5455,Pizza,Subway,2,968.1,Cash,2,2025-06-19,75,Inactive,,2025-05-12,Cancelled,Peshawar,2025-02-01,2025-01-23
O5424,C1424,Sandwich,Burger King,2,427.22,Card,47,2025-07-02,146,Inactive,1.0,2024-10-11,Delayed,Lahore,2025-02-01,2025-06-15
O10110,C6110,Sandwich,KFC,3,1497.95,Card,31,2025-05-17,457,Inactive,2.0,2025-01-01,Delayed,Islamabad,2025-02-01,2024-01-23
O7847,C3847,Burger,KFC,3,1306.07,Wallet,28,2024-09-14,306,Active,,2024-08-28,Cancelled,Multan,2025-02-01,2024-08-16
O9578,C5578,Pizza,KFC,3,185.62,Wallet,37,2025-07-22,488,Inactive,4.0,2025-02-18,Delivered,Islamabad,2025-02-01,2024-03-17
O7722,C3722,Pizza,Burger King,4,777.07,Cash,40,2025-07-27,105,Inactive,1.0,2025-08-10,Delivered,Karachi,2025-02-01,2024-12-14
O8529,C4529,Fries,Subway,2,1013.22,Cash,39,2024-09-18,23,Inactive,3.0,2025-03-23,Delivered,Islamabad,2025-02-01,2023-12-19
O8861,C4861,Pizza,McDonald's,2,950.9,Card,33,2025-05-13,230,Active,,2025-07-28,Cancelled,Multan,2025-02-01,2024-03-09
O8696,C4696,Burger,KFC,2,1269.39,Card,13,2024-10-29,396,Inactive,3.0,2025-07-06,Delivered,Multan,2025-02-01,2023-11-20
O7806,C3806,Sandwich,KFC,4,348.88,Cash,11,2024-12-28,96,Active,,2025-06-24,Cancelled,Islamabad,2025-02-01,2023-10-18
O8879,C4879,Fries,Pizza Hut,4,313.94,Cash,4,2025-01-19,177,Active,5.0,2024-09-02,Delivered,Multan,2025-02-01,2025-05-07
O9828,C5828,Pizza,McDonald's,4,1111.89,Wallet,5,2025-04-18,447,Active,5.0,2025-08-03,Delayed,Islamabad,2025-02-01,2024-03-02
O6276,C2276,Sandwich,McDonald's,5,524.05,Wallet,29,2025-07-29,55,Active,2.0,2025-08-05,Delivered,Peshawar,2025-02-01,2024-02-15
O6165,C2165,Pizza,McDonald's,1,1295.66,Wallet,22,2025-03-08,268,Active,,2025-04-16,Cancelled,Karachi,2025-02-01,2023-10-16
O8093,C4093,Pizza,Pizza Hut,5,1259.42,Card,41,2025-06-19,129,Inactive,4.0,2025-08-20,Delayed,Karachi,2025-02-02,2024-07-07
O10244,C6244,Fries,McDonald's,1,528.0,Wallet,19,2025-02-23,353,Active,4.0,2025-06-23,Delayed,Islamabad,2025-02-02,2024-12-13
O5153,C1153,Sandwich,Burger King,5,816.03,Card,27,2025-02-13,38,Inactive,,2025-08-02,Cancelled,Multan,2025-02-02,2025-03-29
O5012,C1012,Sandwich,Burger King,2,305.69,Wallet,10,2025-05-18,103,Inactive,3.0,2024-11-20,Delayed,Lahore,2025-02-02,2025-04-25
O10683,C6683,Burger,McDonald's,2,411.22,Card,36,2024-12-05,162,Inactive,2.0,2025-02-04,Delivered,Multan,2025-02-03,2025-06-01
O5846,C1846,Pasta,Pizza Hut,4,114.74,Cash,2,2025-06-06,424,Inactive,,2025-06-04,Cancelled,Multan,2025-02-03,2024-02-17
O6098,C2098,Sandwich,Burger King,3,1411.78,Wallet,29,2025-01-28,106,Inactive,,2025-08-18,Cancelled,Multan,2025-02-03,2024-12-28
O9378,C5378,Pizza,Burger King,1,242.77,Cash,41,2024-11-28,265,Inactive,,2025-05-08,Cancelled,Karachi,2025-02-03,2024-06-06
O10527,C6527,Pizza,McDonald's,2,1097.4,Card,37,2025-07-06,406,Inactive,,2025-08-20,Cancelled,Karachi,2025-02-03,2025-03-10
O5494,C1494,Burger,McDonald's,4,1039.31,Card,36,2024-10-18,127,Active,3.0,2025-07-03,Delivered,Islamabad,2025-02-03,2024-08-08
O9049,C5049,Fries,KFC,2,788.88,Card,16,2025-01-19,58,Inactive,3.0,2024-12-09,Delivered,Islamabad,2025-02-03,2025-05-04
O8187,C4187,Sandwich,KFC,5,1466.38,Card,49,2024-12-02,185,Active,,2025-03-08,Cancelled,Peshawar,2025-02-03,2024-03-23
O8395,C4395,Pasta,KFC,2,582.32,Wallet,16,2025-04-08,252,Inactive,,2025-06-05,Cancelled,Islamabad,2025-02-04,2023-08-22
O9373,C5373,Burger,Burger King,3,1292.35,Cash,21,2025-07-22,319,Inactive,2.0,2025-06-11,Delivered,Islamabad,2025-02-04,2024-08-10
O7088,C3088,Sandwich,Burger King,5,262.87,Wallet,24,2025-08-08,109,Active,1.0,2025-01-21,Delivered,Karachi,2025-02-04,2024-11-05
O8691,C4691,Fries,Burger King,3,525.95,Card,30,2025-04-01,266,Inactive,4.0,2025-08-21,Delivered,Islamabad,2025-02-04,2025-06-28
O8701,C4701,Sandwich,Pizza Hut,5,860.54,Card,1,2025-03-09,474,Active,4.0,2025-07-27,Delayed,Lahore,2025-02-04,2025-06-18
O7290,C3290,Burger,KFC,1,451.84,Card,8,2024-10-29,275,Inactive,1.0,2025-07-22,Delayed,Islamabad,2025-02-04,2024-05-02
O7424,C3424,Burger,Subway,1,597.7,Cash,5,2024-08-26,376,Active,2.0,2024-11-12,Delivered,Lahore,2025-02-04,2025-07-21
O6960,C2960,Fries,Pizza Hut,1,121.22,Card,28,2025-04-08,234,Inactive,,2025-07-07,Cancelled,Lahore,2025-02-05,2024-02-24
O8160,C4160,Pasta,Pizza Hut,3,989.41,Card,27,2025-07-03,276,Inactive,,2025-01-30,Cancelled,Islamabad,2025-02-05,2023-11-08
O7180,C3180,Fries,KFC,2,1428.52,Cash,28,2025-07-16,394,Inactive,,2025-06-22,Cancelled,Peshawar,2025-02-05,2024-08-03
O5006,C1006,Pizza,Subway,2,867.21,Wallet,3,2025-06-02,376,Inactive,5.0,2024-09-25,Delayed,Islamabad,2025-02-05,2025-01-22
O7834,C3834,Pasta,Burger King,4,1011.02,Cash,25,2025-05-23,259,Active,1.0,2025-02-23,Delayed,Islamabad,2025-02-05,2023-12-23
O5823,C1823,Pasta,Subway,3,1058.42,Wallet,6,2025-04-25,298,Active,,2025-06-18,Cancelled,Multan,2025-02-05,2025-06-15
O8188,C4188,Pizza,Subway,2,418.97,Card,2,2025-04-12,16,Inactive,,2025-08-16,Cancelled,Lahore,2025-02-05,2024-05-24
O6683,C2683,Pizza,Pizza Hut,5,300.58,Cash,1,2024-10-19,130,Active,,2025-07-03,Cancelled,Lahore,2025-02-05,2025-04-02
